"Notes"	"County"	"County Code"	"Race"	"Race Code"	"Age of Mother 9"	"Age of Mother 9 Code"	"Diabetes"	"Diabetes Code"	"Delivery Method"	"Delivery Method Code"	Births
	"Aiken County, SC"	"45003"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	19
	"Aiken County, SC"	"45003"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	16
	"Aiken County, SC"	"45003"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	18
	"Beaufort County, SC"	"45013"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	52
	"Beaufort County, SC"	"45013"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	17
	"Beaufort County, SC"	"45013"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	43
	"Beaufort County, SC"	"45013"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	14
	"Beaufort County, SC"	"45013"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	20
	"Beaufort County, SC"	"45013"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	11
	"Beaufort County, SC"	"45013"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	14
	"Berkeley County, SC"	"45015"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	29
	"Berkeley County, SC"	"45015"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	10
	"Berkeley County, SC"	"45015"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	19
	"Berkeley County, SC"	"45015"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	19
	"Charleston County, SC"	"45019"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	27
	"Charleston County, SC"	"45019"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	37
	"Charleston County, SC"	"45019"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	25
	"Charleston County, SC"	"45019"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	13
	"Charleston County, SC"	"45019"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	10
	"Dorchester County, SC"	"45035"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	12
	"Dorchester County, SC"	"45035"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	11
	"Greenville County, SC"	"45045"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	17
	"Greenville County, SC"	"45045"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	62
	"Greenville County, SC"	"45045"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	13
	"Greenville County, SC"	"45045"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	59
	"Greenville County, SC"	"45045"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	14
	"Greenville County, SC"	"45045"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	47
	"Greenville County, SC"	"45045"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	17
	"Greenville County, SC"	"45045"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	24
	"Greenville County, SC"	"45045"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Cesarean"	"2"	10
	"Horry County, SC"	"45051"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	22
	"Horry County, SC"	"45051"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	32
	"Horry County, SC"	"45051"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	18
	"Horry County, SC"	"45051"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	14
	"Horry County, SC"	"45051"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	13
	"Lexington County, SC"	"45063"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	27
	"Lexington County, SC"	"45063"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	10
	"Lexington County, SC"	"45063"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	18
	"Lexington County, SC"	"45063"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	22
	"Richland County, SC"	"45079"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	24
	"Richland County, SC"	"45079"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	21
	"Richland County, SC"	"45079"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	24
	"Spartanburg County, SC"	"45083"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	25
	"Spartanburg County, SC"	"45083"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	11
	"Spartanburg County, SC"	"45083"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	36
	"Spartanburg County, SC"	"45083"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	21
	"Sumter County, SC"	"45085"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	10
	"York County, SC"	"45091"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	10
	"York County, SC"	"45091"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	16
	"York County, SC"	"45091"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	15
	"York County, SC"	"45091"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	12
	"Unidentified Counties, SC"	"45999"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	19
	"Unidentified Counties, SC"	"45999"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	75
	"Unidentified Counties, SC"	"45999"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	21
	"Unidentified Counties, SC"	"45999"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	80
	"Unidentified Counties, SC"	"45999"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	25
	"Unidentified Counties, SC"	"45999"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	53
	"Unidentified Counties, SC"	"45999"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	21
	"Unidentified Counties, SC"	"45999"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	25
	"Unidentified Counties, SC"	"45999"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Cesarean"	"2"	17
	"Minnehaha County, SD"	"46099"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	12
	"Minnehaha County, SD"	"46099"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	11
	"Minnehaha County, SD"	"46099"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	11
	"Pennington County, SD"	"46103"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	10
	"Unidentified Counties, SD"	"46999"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	12
	"Unidentified Counties, SD"	"46999"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	28
	"Unidentified Counties, SD"	"46999"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	24
	"Unidentified Counties, SD"	"46999"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	16
	"Davidson County, TN"	"47037"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	65
	"Davidson County, TN"	"47037"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Cesarean"	"2"	10
	"Davidson County, TN"	"47037"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	141
	"Davidson County, TN"	"47037"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	40
	"Davidson County, TN"	"47037"	"White"	"2106-3"	"25-29 years"	"25-29"	"Yes"	"1"	"Vaginal"	"1"	10
	"Davidson County, TN"	"47037"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	157
	"Davidson County, TN"	"47037"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	41
	"Davidson County, TN"	"47037"	"White"	"2106-3"	"30-34 years"	"30-34"	"Yes"	"1"	"Vaginal"	"1"	13
	"Davidson County, TN"	"47037"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	131
	"Davidson County, TN"	"47037"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	46
	"Davidson County, TN"	"47037"	"White"	"2106-3"	"35-39 years"	"35-39"	"Yes"	"1"	"Vaginal"	"1"	10
	"Davidson County, TN"	"47037"	"White"	"2106-3"	"35-39 years"	"35-39"	"Yes"	"1"	"Cesarean"	"2"	10
	"Davidson County, TN"	"47037"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	61
	"Davidson County, TN"	"47037"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Cesarean"	"2"	27
	"Davidson County, TN"	"47037"	"White"	"2106-3"	"40-44 years"	"40-44"	"No"	"2"	"Vaginal"	"1"	13
	"Hamilton County, TN"	"47065"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	10
	"Hamilton County, TN"	"47065"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	21
	"Hamilton County, TN"	"47065"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	29
	"Hamilton County, TN"	"47065"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	10
	"Hamilton County, TN"	"47065"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	26
	"Hamilton County, TN"	"47065"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	11
	"Knox County, TN"	"47093"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	11
	"Knox County, TN"	"47093"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	20
	"Knox County, TN"	"47093"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	11
	"Knox County, TN"	"47093"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	25
	"Knox County, TN"	"47093"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	16
	"Knox County, TN"	"47093"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	20
	"Montgomery County, TN"	"47125"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	64
	"Montgomery County, TN"	"47125"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	19
	"Montgomery County, TN"	"47125"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	49
	"Montgomery County, TN"	"47125"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	15
	"Montgomery County, TN"	"47125"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	23
	"Rutherford County, TN"	"47149"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	12
	"Rutherford County, TN"	"47149"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	39
	"Rutherford County, TN"	"47149"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	20
	"Rutherford County, TN"	"47149"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	41
	"Rutherford County, TN"	"47149"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	21
	"Rutherford County, TN"	"47149"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	27
	"Rutherford County, TN"	"47149"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	23
	"Rutherford County, TN"	"47149"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	21
	"Shelby County, TN"	"47157"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	51
	"Shelby County, TN"	"47157"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	102
	"Shelby County, TN"	"47157"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	36
	"Shelby County, TN"	"47157"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	132
	"Shelby County, TN"	"47157"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	57
	"Shelby County, TN"	"47157"	"White"	"2106-3"	"30-34 years"	"30-34"	"Yes"	"1"	"Vaginal"	"1"	13
	"Shelby County, TN"	"47157"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	129
	"Shelby County, TN"	"47157"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	50
	"Shelby County, TN"	"47157"	"White"	"2106-3"	"35-39 years"	"35-39"	"Yes"	"1"	"Vaginal"	"1"	13
	"Shelby County, TN"	"47157"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	60
	"Shelby County, TN"	"47157"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Cesarean"	"2"	35
	"Shelby County, TN"	"47157"	"White"	"2106-3"	"40-44 years"	"40-44"	"No"	"2"	"Vaginal"	"1"	16
	"Sumner County, TN"	"47165"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	10
	"Washington County, TN"	"47179"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	10
	"Washington County, TN"	"47179"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	13
	"Washington County, TN"	"47179"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	10
	"Williamson County, TN"	"47187"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	12
	"Williamson County, TN"	"47187"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	13
	"Williamson County, TN"	"47187"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	17
	"Williamson County, TN"	"47187"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	16
	"Unidentified Counties, TN"	"47999"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	61
	"Unidentified Counties, TN"	"47999"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Cesarean"	"2"	26
	"Unidentified Counties, TN"	"47999"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	199
	"Unidentified Counties, TN"	"47999"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	48
	"Unidentified Counties, TN"	"47999"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	205
	"Unidentified Counties, TN"	"47999"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	88
	"Unidentified Counties, TN"	"47999"	"White"	"2106-3"	"30-34 years"	"30-34"	"Yes"	"1"	"Vaginal"	"1"	22
	"Unidentified Counties, TN"	"47999"	"White"	"2106-3"	"30-34 years"	"30-34"	"Yes"	"1"	"Cesarean"	"2"	15
	"Unidentified Counties, TN"	"47999"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	138
	"Unidentified Counties, TN"	"47999"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	56
	"Unidentified Counties, TN"	"47999"	"White"	"2106-3"	"35-39 years"	"35-39"	"Yes"	"1"	"Vaginal"	"1"	13
	"Unidentified Counties, TN"	"47999"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	67
	"Unidentified Counties, TN"	"47999"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Cesarean"	"2"	24
	"Unidentified Counties, TN"	"47999"	"White"	"2106-3"	"40-44 years"	"40-44"	"No"	"2"	"Vaginal"	"1"	14
	"Bell County, TX"	"48027"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	78
	"Bell County, TX"	"48027"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Cesarean"	"2"	12
	"Bell County, TX"	"48027"	"White"	"2106-3"	"20-24 years"	"20-24"	"Yes"	"1"	"Vaginal"	"1"	13
	"Bell County, TX"	"48027"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	250
	"Bell County, TX"	"48027"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	69
	"Bell County, TX"	"48027"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	183
	"Bell County, TX"	"48027"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	58
	"Bell County, TX"	"48027"	"White"	"2106-3"	"30-34 years"	"30-34"	"Yes"	"1"	"Vaginal"	"1"	14
	"Bell County, TX"	"48027"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	120
	"Bell County, TX"	"48027"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	46
	"Bell County, TX"	"48027"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	37
	"Bell County, TX"	"48027"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Cesarean"	"2"	15
	"Bexar County, TX"	"48029"	"White"	"2106-3"	"15-19 years"	"15-19"	"Yes"	"1"	"Vaginal"	"1"	16
	"Bexar County, TX"	"48029"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	815
	"Bexar County, TX"	"48029"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Cesarean"	"2"	258
	"Bexar County, TX"	"48029"	"White"	"2106-3"	"20-24 years"	"20-24"	"Yes"	"1"	"Vaginal"	"1"	53
	"Bexar County, TX"	"48029"	"White"	"2106-3"	"20-24 years"	"20-24"	"Yes"	"1"	"Cesarean"	"2"	46
	"Bexar County, TX"	"48029"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	2251
	"Bexar County, TX"	"48029"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	902
	"Bexar County, TX"	"48029"	"White"	"2106-3"	"25-29 years"	"25-29"	"Yes"	"1"	"Vaginal"	"1"	92
	"Bexar County, TX"	"48029"	"White"	"2106-3"	"25-29 years"	"25-29"	"Yes"	"1"	"Cesarean"	"2"	93
	"Bexar County, TX"	"48029"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	2140
	"Bexar County, TX"	"48029"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	1108
	"Bexar County, TX"	"48029"	"White"	"2106-3"	"30-34 years"	"30-34"	"Yes"	"1"	"Vaginal"	"1"	103
	"Bexar County, TX"	"48029"	"White"	"2106-3"	"30-34 years"	"30-34"	"Yes"	"1"	"Cesarean"	"2"	140
	"Bexar County, TX"	"48029"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	1418
	"Bexar County, TX"	"48029"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	907
	"Bexar County, TX"	"48029"	"White"	"2106-3"	"35-39 years"	"35-39"	"Yes"	"1"	"Vaginal"	"1"	72
	"Bexar County, TX"	"48029"	"White"	"2106-3"	"35-39 years"	"35-39"	"Yes"	"1"	"Cesarean"	"2"	90
	"Bexar County, TX"	"48029"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	554
	"Bexar County, TX"	"48029"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Cesarean"	"2"	423
	"Bexar County, TX"	"48029"	"White"	"2106-3"	"40-44 years"	"40-44"	"Yes"	"1"	"Vaginal"	"1"	12
	"Bexar County, TX"	"48029"	"White"	"2106-3"	"40-44 years"	"40-44"	"Yes"	"1"	"Cesarean"	"2"	20
	"Bexar County, TX"	"48029"	"White"	"2106-3"	"40-44 years"	"40-44"	"No"	"2"	"Vaginal"	"1"	92
	"Bexar County, TX"	"48029"	"White"	"2106-3"	"40-44 years"	"40-44"	"No"	"2"	"Cesarean"	"2"	102
	"Brazoria County, TX"	"48039"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	76
	"Brazoria County, TX"	"48039"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Cesarean"	"2"	17
	"Brazoria County, TX"	"48039"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	194
	"Brazoria County, TX"	"48039"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	80
	"Brazoria County, TX"	"48039"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	180
	"Brazoria County, TX"	"48039"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	86
	"Brazoria County, TX"	"48039"	"White"	"2106-3"	"30-34 years"	"30-34"	"Yes"	"1"	"Vaginal"	"1"	10
	"Brazoria County, TX"	"48039"	"White"	"2106-3"	"30-34 years"	"30-34"	"Yes"	"1"	"Cesarean"	"2"	11
	"Brazoria County, TX"	"48039"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	129
	"Brazoria County, TX"	"48039"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	74
	"Brazoria County, TX"	"48039"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	51
	"Brazoria County, TX"	"48039"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Cesarean"	"2"	43
	"Brazos County, TX"	"48041"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	48
	"Brazos County, TX"	"48041"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	124
	"Brazos County, TX"	"48041"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	34
	"Brazos County, TX"	"48041"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	119
	"Brazos County, TX"	"48041"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	49
	"Brazos County, TX"	"48041"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	72
	"Brazos County, TX"	"48041"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	36
	"Brazos County, TX"	"48041"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	29
	"Brazos County, TX"	"48041"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Cesarean"	"2"	15
	"Cameron County, TX"	"48061"	"White"	"2106-3"	"15-19 years"	"15-19"	"Yes"	"1"	"Vaginal"	"1"	12
	"Cameron County, TX"	"48061"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	419
	"Cameron County, TX"	"48061"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Cesarean"	"2"	225
	"Cameron County, TX"	"48061"	"White"	"2106-3"	"20-24 years"	"20-24"	"Yes"	"1"	"Vaginal"	"1"	27
	"Cameron County, TX"	"48061"	"White"	"2106-3"	"20-24 years"	"20-24"	"Yes"	"1"	"Cesarean"	"2"	26
	"Cameron County, TX"	"48061"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	861
	"Cameron County, TX"	"48061"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	661
	"Cameron County, TX"	"48061"	"White"	"2106-3"	"25-29 years"	"25-29"	"Yes"	"1"	"Vaginal"	"1"	30
	"Cameron County, TX"	"48061"	"White"	"2106-3"	"25-29 years"	"25-29"	"Yes"	"1"	"Cesarean"	"2"	44
	"Cameron County, TX"	"48061"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	687
	"Cameron County, TX"	"48061"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	633
	"Cameron County, TX"	"48061"	"White"	"2106-3"	"30-34 years"	"30-34"	"Yes"	"1"	"Vaginal"	"1"	26
	"Cameron County, TX"	"48061"	"White"	"2106-3"	"30-34 years"	"30-34"	"Yes"	"1"	"Cesarean"	"2"	53
	"Cameron County, TX"	"48061"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	399
	"Cameron County, TX"	"48061"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	512
	"Cameron County, TX"	"48061"	"White"	"2106-3"	"35-39 years"	"35-39"	"Yes"	"1"	"Vaginal"	"1"	23
