"Notes"	"County"	"County Code"	"Race"	"Race Code"	"Age of Mother 9"	"Age of Mother 9 Code"	"Pregnancy-associated Hypertension"	"Pregnancy-associated Hypertension Code"	"Delivery Method"	"Delivery Method Code"	Births
	"Fort Bend County, TX"	"48157"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Cesarean"	"2"	12
	"Fort Bend County, TX"	"48157"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	189
	"Fort Bend County, TX"	"48157"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	75
	"Fort Bend County, TX"	"48157"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	221
	"Fort Bend County, TX"	"48157"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	84
	"Fort Bend County, TX"	"48157"	"White"	"2106-3"	"30-34 years"	"30-34"	"Yes"	"1"	"Cesarean"	"2"	10
	"Fort Bend County, TX"	"48157"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	193
	"Fort Bend County, TX"	"48157"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	103
	"Fort Bend County, TX"	"48157"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	80
	"Fort Bend County, TX"	"48157"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Cesarean"	"2"	80
	"Fort Bend County, TX"	"48157"	"White"	"2106-3"	"40-44 years"	"40-44"	"No"	"2"	"Vaginal"	"1"	14
	"Fort Bend County, TX"	"48157"	"White"	"2106-3"	"40-44 years"	"40-44"	"No"	"2"	"Cesarean"	"2"	22
	"Galveston County, TX"	"48167"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	54
	"Galveston County, TX"	"48167"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Cesarean"	"2"	15
	"Galveston County, TX"	"48167"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	138
	"Galveston County, TX"	"48167"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	56
	"Galveston County, TX"	"48167"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	129
	"Galveston County, TX"	"48167"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	82
	"Galveston County, TX"	"48167"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	83
	"Galveston County, TX"	"48167"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	61
	"Galveston County, TX"	"48167"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	54
	"Galveston County, TX"	"48167"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Cesarean"	"2"	29
	"Grayson County, TX"	"48181"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	15
	"Grayson County, TX"	"48181"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	56
	"Grayson County, TX"	"48181"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	16
	"Grayson County, TX"	"48181"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	35
	"Grayson County, TX"	"48181"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	17
	"Grayson County, TX"	"48181"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	24
	"Grayson County, TX"	"48181"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	10
	"Grayson County, TX"	"48181"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	19
	"Gregg County, TX"	"48183"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	25
	"Gregg County, TX"	"48183"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	80
	"Gregg County, TX"	"48183"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	29
	"Gregg County, TX"	"48183"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	58
	"Gregg County, TX"	"48183"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	24
	"Gregg County, TX"	"48183"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	44
	"Gregg County, TX"	"48183"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	24
	"Gregg County, TX"	"48183"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	26
	"Guadalupe County, TX"	"48187"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	38
	"Guadalupe County, TX"	"48187"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	110
	"Guadalupe County, TX"	"48187"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	30
	"Guadalupe County, TX"	"48187"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	79
	"Guadalupe County, TX"	"48187"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	30
	"Guadalupe County, TX"	"48187"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	61
	"Guadalupe County, TX"	"48187"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	38
	"Guadalupe County, TX"	"48187"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	28
	"Guadalupe County, TX"	"48187"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Cesarean"	"2"	16
	"Harris County, TX"	"48201"	"White"	"2106-3"	"Under 15 years"	"15"	"No"	"2"	"Vaginal"	"1"	13
	"Harris County, TX"	"48201"	"White"	"2106-3"	"15-19 years"	"15-19"	"Yes"	"1"	"Vaginal"	"1"	52
	"Harris County, TX"	"48201"	"White"	"2106-3"	"15-19 years"	"15-19"	"Yes"	"1"	"Cesarean"	"2"	22
	"Harris County, TX"	"48201"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	1555
	"Harris County, TX"	"48201"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Cesarean"	"2"	289
	"Harris County, TX"	"48201"	"White"	"2106-3"	"20-24 years"	"20-24"	"Yes"	"1"	"Vaginal"	"1"	114
	"Harris County, TX"	"48201"	"White"	"2106-3"	"20-24 years"	"20-24"	"Yes"	"1"	"Cesarean"	"2"	80
	"Harris County, TX"	"48201"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	3805
	"Harris County, TX"	"48201"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	1171
	"Harris County, TX"	"48201"	"White"	"2106-3"	"25-29 years"	"25-29"	"Yes"	"1"	"Vaginal"	"1"	116
	"Harris County, TX"	"48201"	"White"	"2106-3"	"25-29 years"	"25-29"	"Yes"	"1"	"Cesarean"	"2"	56
	"Harris County, TX"	"48201"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	3542
	"Harris County, TX"	"48201"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	1443
	"Harris County, TX"	"48201"	"White"	"2106-3"	"30-34 years"	"30-34"	"Yes"	"1"	"Vaginal"	"1"	112
	"Harris County, TX"	"48201"	"White"	"2106-3"	"30-34 years"	"30-34"	"Yes"	"1"	"Cesarean"	"2"	66
	"Harris County, TX"	"48201"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	2568
	"Harris County, TX"	"48201"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	1253
	"Harris County, TX"	"48201"	"White"	"2106-3"	"35-39 years"	"35-39"	"Yes"	"1"	"Vaginal"	"1"	44
	"Harris County, TX"	"48201"	"White"	"2106-3"	"35-39 years"	"35-39"	"Yes"	"1"	"Cesarean"	"2"	53
	"Harris County, TX"	"48201"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	1163
	"Harris County, TX"	"48201"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Cesarean"	"2"	696
	"Harris County, TX"	"48201"	"White"	"2106-3"	"40-44 years"	"40-44"	"Yes"	"1"	"Vaginal"	"1"	15
	"Harris County, TX"	"48201"	"White"	"2106-3"	"40-44 years"	"40-44"	"No"	"2"	"Vaginal"	"1"	251
	"Harris County, TX"	"48201"	"White"	"2106-3"	"40-44 years"	"40-44"	"No"	"2"	"Cesarean"	"2"	178
	"Harris County, TX"	"48201"	"White"	"2106-3"	"45-49 years"	"45-49"	"No"	"2"	"Vaginal"	"1"	16
	"Hays County, TX"	"48209"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	51
	"Hays County, TX"	"48209"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Cesarean"	"2"	18
	"Hays County, TX"	"48209"	"White"	"2106-3"	"20-24 years"	"20-24"	"Yes"	"1"	"Vaginal"	"1"	15
	"Hays County, TX"	"48209"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	145
	"Hays County, TX"	"48209"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	40
	"Hays County, TX"	"48209"	"White"	"2106-3"	"25-29 years"	"25-29"	"Yes"	"1"	"Vaginal"	"1"	13
	"Hays County, TX"	"48209"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	146
	"Hays County, TX"	"48209"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	59
	"Hays County, TX"	"48209"	"White"	"2106-3"	"30-34 years"	"30-34"	"Yes"	"1"	"Vaginal"	"1"	13
	"Hays County, TX"	"48209"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	104
	"Hays County, TX"	"48209"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	60
	"Hays County, TX"	"48209"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	39
	"Hays County, TX"	"48209"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Cesarean"	"2"	45
	"Hidalgo County, TX"	"48215"	"White"	"2106-3"	"Under 15 years"	"15"	"No"	"2"	"Vaginal"	"1"	13
	"Hidalgo County, TX"	"48215"	"White"	"2106-3"	"15-19 years"	"15-19"	"Yes"	"1"	"Vaginal"	"1"	21
	"Hidalgo County, TX"	"48215"	"White"	"2106-3"	"15-19 years"	"15-19"	"Yes"	"1"	"Cesarean"	"2"	17
	"Hidalgo County, TX"	"48215"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	642
	"Hidalgo County, TX"	"48215"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Cesarean"	"2"	208
	"Hidalgo County, TX"	"48215"	"White"	"2106-3"	"20-24 years"	"20-24"	"Yes"	"1"	"Vaginal"	"1"	34
	"Hidalgo County, TX"	"48215"	"White"	"2106-3"	"20-24 years"	"20-24"	"Yes"	"1"	"Cesarean"	"2"	29
	"Hidalgo County, TX"	"48215"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	1352
	"Hidalgo County, TX"	"48215"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	740
	"Hidalgo County, TX"	"48215"	"White"	"2106-3"	"25-29 years"	"25-29"	"Yes"	"1"	"Vaginal"	"1"	39
	"Hidalgo County, TX"	"48215"	"White"	"2106-3"	"25-29 years"	"25-29"	"Yes"	"1"	"Cesarean"	"2"	42
	"Hidalgo County, TX"	"48215"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	1143
	"Hidalgo County, TX"	"48215"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	841
	"Hidalgo County, TX"	"48215"	"White"	"2106-3"	"30-34 years"	"30-34"	"Yes"	"1"	"Vaginal"	"1"	23
	"Hidalgo County, TX"	"48215"	"White"	"2106-3"	"30-34 years"	"30-34"	"Yes"	"1"	"Cesarean"	"2"	28
	"Hidalgo County, TX"	"48215"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	813
	"Hidalgo County, TX"	"48215"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	693
	"Hidalgo County, TX"	"48215"	"White"	"2106-3"	"35-39 years"	"35-39"	"Yes"	"1"	"Vaginal"	"1"	16
	"Hidalgo County, TX"	"48215"	"White"	"2106-3"	"35-39 years"	"35-39"	"Yes"	"1"	"Cesarean"	"2"	21
	"Hidalgo County, TX"	"48215"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	342
	"Hidalgo County, TX"	"48215"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Cesarean"	"2"	393
	"Hidalgo County, TX"	"48215"	"White"	"2106-3"	"40-44 years"	"40-44"	"No"	"2"	"Vaginal"	"1"	65
	"Hidalgo County, TX"	"48215"	"White"	"2106-3"	"40-44 years"	"40-44"	"No"	"2"	"Cesarean"	"2"	94
	"Jefferson County, TX"	"48245"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	59
	"Jefferson County, TX"	"48245"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Cesarean"	"2"	16
	"Jefferson County, TX"	"48245"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	125
	"Jefferson County, TX"	"48245"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	69
	"Jefferson County, TX"	"48245"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	123
	"Jefferson County, TX"	"48245"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	72
	"Jefferson County, TX"	"48245"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	59
	"Jefferson County, TX"	"48245"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	40
	"Jefferson County, TX"	"48245"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	23
	"Jefferson County, TX"	"48245"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Cesarean"	"2"	32
	"Johnson County, TX"	"48251"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	44
	"Johnson County, TX"	"48251"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	98
	"Johnson County, TX"	"48251"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	27
	"Johnson County, TX"	"48251"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	55
	"Johnson County, TX"	"48251"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	36
	"Johnson County, TX"	"48251"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	57
	"Johnson County, TX"	"48251"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	19
	"Johnson County, TX"	"48251"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	21
	"Johnson County, TX"	"48251"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Cesarean"	"2"	10
	"Kaufman County, TX"	"48257"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	20
	"Kaufman County, TX"	"48257"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	49
	"Kaufman County, TX"	"48257"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	16
	"Kaufman County, TX"	"48257"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	77
	"Kaufman County, TX"	"48257"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	22
	"Kaufman County, TX"	"48257"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	41
	"Kaufman County, TX"	"48257"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	21
	"Kaufman County, TX"	"48257"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	16
	"Lubbock County, TX"	"48303"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	101
	"Lubbock County, TX"	"48303"	"White"	"2106-3"	"20-24 years"	"20-24"	"Yes"	"1"	"Vaginal"	"1"	11
	"Lubbock County, TX"	"48303"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	225
	"Lubbock County, TX"	"48303"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	42
	"Lubbock County, TX"	"48303"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	166
	"Lubbock County, TX"	"48303"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	61
	"Lubbock County, TX"	"48303"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	104
	"Lubbock County, TX"	"48303"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	42
	"Lubbock County, TX"	"48303"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	24
	"Lubbock County, TX"	"48303"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Cesarean"	"2"	13
	"McLennan County, TX"	"48309"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	69
	"McLennan County, TX"	"48309"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Cesarean"	"2"	19
	"McLennan County, TX"	"48309"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	203
	"McLennan County, TX"	"48309"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	61
	"McLennan County, TX"	"48309"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	195
	"McLennan County, TX"	"48309"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	59
	"McLennan County, TX"	"48309"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	106
	"McLennan County, TX"	"48309"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	50
	"McLennan County, TX"	"48309"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	42
	"McLennan County, TX"	"48309"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Cesarean"	"2"	18
	"Midland County, TX"	"48329"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	94
	"Midland County, TX"	"48329"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Cesarean"	"2"	27
	"Midland County, TX"	"48329"	"White"	"2106-3"	"20-24 years"	"20-24"	"Yes"	"1"	"Vaginal"	"1"	12
	"Midland County, TX"	"48329"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	235
	"Midland County, TX"	"48329"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	63
	"Midland County, TX"	"48329"	"White"	"2106-3"	"25-29 years"	"25-29"	"Yes"	"1"	"Vaginal"	"1"	15
	"Midland County, TX"	"48329"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	177
	"Midland County, TX"	"48329"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	80
	"Midland County, TX"	"48329"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	106
	"Midland County, TX"	"48329"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	59
	"Midland County, TX"	"48329"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	26
	"Midland County, TX"	"48329"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Cesarean"	"2"	11
	"Montgomery County, TX"	"48339"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	84
	"Montgomery County, TX"	"48339"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Cesarean"	"2"	23
	"Montgomery County, TX"	"48339"	"White"	"2106-3"	"20-24 years"	"20-24"	"Yes"	"1"	"Vaginal"	"1"	12
	"Montgomery County, TX"	"48339"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	243
	"Montgomery County, TX"	"48339"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	95
	"Montgomery County, TX"	"48339"	"White"	"2106-3"	"25-29 years"	"25-29"	"Yes"	"1"	"Vaginal"	"1"	11
	"Montgomery County, TX"	"48339"	"White"	"2106-3"	"25-29 years"	"25-29"	"Yes"	"1"	"Cesarean"	"2"	11
	"Montgomery County, TX"	"48339"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	258
	"Montgomery County, TX"	"48339"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	109
	"Montgomery County, TX"	"48339"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	187
	"Montgomery County, TX"	"48339"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	97
	"Montgomery County, TX"	"48339"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	72
	"Montgomery County, TX"	"48339"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Cesarean"	"2"	56
	"Montgomery County, TX"	"48339"	"White"	"2106-3"	"40-44 years"	"40-44"	"No"	"2"	"Vaginal"	"1"	14
	"Montgomery County, TX"	"48339"	"White"	"2106-3"	"40-44 years"	"40-44"	"No"	"2"	"Cesarean"	"2"	18
	"Nueces County, TX"	"48355"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	53
	"Nueces County, TX"	"48355"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Cesarean"	"2"	13
	"Nueces County, TX"	"48355"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	135
	"Nueces County, TX"	"48355"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	70
	"Nueces County, TX"	"48355"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	151
	"Nueces County, TX"	"48355"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	80
	"Nueces County, TX"	"48355"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	103
	"Nueces County, TX"	"48355"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	80
	"Nueces County, TX"	"48355"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	31
	"Nueces County, TX"	"48355"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Cesarean"	"2"	39
	"Nueces County, TX"	"48355"	"White"	"2106-3"	"40-44 years"	"40-44"	"No"	"2"	"Cesarean"	"2"	14
	"Parker County, TX"	"48367"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	14
	"Parker County, TX"	"48367"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	36
	"Parker County, TX"	"48367"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	30
	"Parker County, TX"	"48367"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	16
	"Parker County, TX"	"48367"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	29
	"Potter County, TX"	"48375"	"White"	"2106-3"	"15-19 years"	"15-19"	"Yes"	"1"	"Vaginal"	"1"	11
	"Potter County, TX"	"48375"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	94
	"Potter County, TX"	"48375"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Cesarean"	"2"	10
	"Potter County, TX"	"48375"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	172
	"Potter County, TX"	"48375"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	36
	"Potter County, TX"	"48375"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	96
	"Potter County, TX"	"48375"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	44
	"Potter County, TX"	"48375"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Vaginal"	"1"	55
	"Potter County, TX"	"48375"	"White"	"2106-3"	"30-34 years"	"30-34"	"No"	"2"	"Cesarean"	"2"	26
	"Potter County, TX"	"48375"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Vaginal"	"1"	32
	"Potter County, TX"	"48375"	"White"	"2106-3"	"35-39 years"	"35-39"	"No"	"2"	"Cesarean"	"2"	12
	"Randall County, TX"	"48381"	"White"	"2106-3"	"15-19 years"	"15-19"	"No"	"2"	"Vaginal"	"1"	31
	"Randall County, TX"	"48381"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Vaginal"	"1"	65
	"Randall County, TX"	"48381"	"White"	"2106-3"	"20-24 years"	"20-24"	"No"	"2"	"Cesarean"	"2"	15
	"Randall County, TX"	"48381"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Vaginal"	"1"	56
	"Randall County, TX"	"48381"	"White"	"2106-3"	"25-29 years"	"25-29"	"No"	"2"	"Cesarean"	"2"	31
